Id,Prediction
79057,3345564.3349
79058,4309572.01715
79059,4045127.26823
79060,4195456.57123
79061,4113396.34067
79062,5238280.34556
79063,3895578.39474
79064,4465193.12521
79065,3679022.30041
79066,3895989.98291
79067,4357252.25675
79068,3519196.90917
79069,4309572.01715
79070,3933118.1891
79071,4201631.14868
79072,3419125.21239
79073,4311493.89564
79074,4465193.12521
79075,4465193.12521
79076,4236011.13966
79077,3414577.55149
79078,4188927.51244
79079,4080103.87157
79080,4309572.01715
79081,5238280.34556
79082,3644642.30944
79083,4491276.93628
79084,4270987.743
79085,3571081.43195
79086,4080103.87157
79087,4333551.18122
79088,4465193.12521
79089,4200748.37629
79090,3644642.30944
79091,4201631.14868
79092,4344548.6205
79093,4115366.63494
79094,4045127.26823
79095,4236011.13966
79096,4465193.12521
79097,4113396.34067
79098,4149746.62591
79099,3679022.30041
79100,3644642.30944
79101,4275192.02618
79102,5238280.34556
79103,4775093.96372
79104,4080103.87157
79105,3380197.56052
79106,4200748.37629
79107,4127323.57131
79108,4378928.61147
79109,3558377.7957
79110,4430813.13424
79111,4635966.04273
79112,4239676.02817
79113,4080103.87157
79114,3484816.9182
79115,3484816.9182
79116,4115366.63494
79117,4115366.63494
79118,4127323.57131
79119,3409285.74643
79120,3883331.58272
79121,4200748.37629
79122,4309572.01715
79123,4391632.24772
79124,3482846.62393
79125,4465193.12521
79126,4344548.6205
79127,4311493.89564
79128,3956222.65225
79129,3484816.9182
79130,5082659.2375
79131,4113396.34067
79132,4365845.00702
79133,4378928.61147
79134,4147776.33164
79135,4275192.02618
79136,4430813.13424
79137,4049674.92913
79138,4345079.59052
79139,4309572.01715
79140,4236011.13966
79141,4391632.24772
79142,4465193.12521
79143,4270987.743
79144,3848951.59174
79145,4200699.9605
79146,4764817.44597
79147,5164719.46806
79148,4465193.12521
79149,4465193.12521
79150,3976114.05164
79151,3419125.21239
79152,4115366.63494
79153,3862878.82238
79154,4039835.46317
79155,4239676.02817
79156,4465193.12521
79157,4465193.12521
79158,4049811.29212
79159,3861198.40377
79160,4039835.46317
79161,4357252.25675
79162,4080103.87157
79163,4153230.19224
79164,4847302.67449
79165,3848951.59174
79166,4115366.63494
79167,4039835.46317
79168,4113396.34067
79169,3848951.59174
79170,4200748.37629
79171,3409285.74643
79172,4391632.24772
79173,4115366.63494
79174,3558377.7957
79175,3924482.76351
79176,4200748.37629
79177,5238280.34556
79178,4052082.2752
79179,3912829.69189
79180,4205296.03719
79181,4345079.59052
79182,3875290.00408
79183,4378928.61147
79184,5002923.78255
79185,3679022.30041
79186,4115366.63494
79187,4344548.6205
79188,3355840.85265
79189,4113396.34067
79190,4004572.6998
79191,4315644.25173
79192,4039835.46317
79193,5238280.34556
79194,4049674.92913
79195,4430813.13424
79196,3154680.46347
79197,4201631.14868
79198,4077463.76934
79199,4229836.56221
79200,4074215.45414
79201,4205733.08899
79202,4430813.13424
79203,4309572.01715
79204,4201631.14868
79205,3379944.32587
79206,4125643.15269
79207,3940851.28827
79208,4357252.25675
79209,4275192.02618
79210,3767208.69264
79211,3592757.78667
79212,4115366.63494
79213,4223307.50341
79214,4357252.25675
79215,4465193.12521
79216,4138346.78894
79217,4344548.6205
79218,4378928.61147
79219,4200748.37629
79220,4391632.24772
79221,3328313.03774
79222,4166368.38532
79223,3644642.30944
79224,3971702.46325
79225,4242083.37423
79226,4166368.38532
79227,4004572.6998
79228,4378928.61147
79229,4074215.45414
79230,4309572.01715
79231,4465193.12521
79232,3924482.76351
79233,4305367.73397
79234,4357252.25675
79235,4195456.57123
79236,3838522.11452
79237,4357252.25675
79238,4430813.13424
79239,4045127.26823
79240,3912829.69189
79241,4113396.34067
79242,4465193.12521
79243,4131735.1597
79244,5082659.2375
79245,4113396.34067
79246,4200748.37629
79247,4200748.37629
79248,4045127.26823
79249,3146947.3643
79250,4189458.48246
79251,3976114.05164
79252,4236011.13966
79253,4465193.12521
79254,3976551.10343
79255,4391632.24772
79256,4010747.27726
79257,4465193.12521
79258,4053762.69381
79259,4246287.65741
79260,4962014.73279
79261,4333551.18122
79262,4115366.63494
79263,4166115.15067
79264,3861198.40377
79265,4012182.98595
79266,4391632.24772
79267,4465193.12521
79268,4391632.24772
79269,4074215.45414
79270,4200748.37629
79271,4275192.02618
79272,4166368.38532
79273,4039835.46317
79274,4973835.59663
79275,4039835.46317
79276,4080103.87157
79277,4188927.51244
79278,4275192.02618
79279,3785230.18021
79280,4200748.37629
79281,4465193.12521
79282,4242083.37423
79283,4039835.46317
79284,4391632.24772
79285,4113396.34067
79286,5082659.2375
79287,4004572.6998
79288,3912829.69189
79289,4465193.12521
79290,4269017.44873
79291,4309572.01715
79292,3605461.42292
79293,4039835.46317
79294,4200748.37629
79295,3218401.875
79296,4172726.77991
79297,4391632.24772
79298,3154680.46347
79299,3940851.28827
79300,4200748.37629
79301,4113396.34067
79302,3976551.10343
79303,3558377.7957
79304,4200748.37629
79305,4004572.6998
79306,4357252.25675
79307,4239676.02817
79308,4309572.01715
79309,3848951.59174
79310,4039835.46317
79311,5238280.34556
79312,4270987.743
79313,4130846.44594
79314,4049674.92913
79315,4114483.86254
79316,4357252.25675
79317,4052082.2752
79318,4293967.897
79319,4430813.13424
79320,4010494.04261
79321,4465193.12521
79322,3091396.10372
79323,5238280.34556
79324,4269017.44873
79325,4510649.21479
79326,4200748.37629
79327,4391632.24772
79328,4039835.46317
79329,4049674.92913
79330,3293933.04677
79331,3443665.73741
79332,4149746.62591
79333,3484816.9182
79334,4357252.25675
79335,3571081.43195
79336,3940851.28827
79337,4195456.57123
79338,4367528.7745
79339,3484816.9182
79340,4223307.50341
79341,3154680.46347
79342,3976114.05164
79343,4236011.13966
79344,3419125.21239
79345,3976114.05164
79346,4357252.25675
79347,4188927.51244
79348,4344548.6205
79349,4378928.61147
79350,3721945.82046
79351,4357252.25675
79352,3346001.38669
79353,4223307.50341
79354,4465193.12521
79355,4236011.13966
79356,4357252.25675
79357,4010747.27726
79358,3355840.85265
79359,4010747.27726
79360,4309572.01715
79361,4311493.89564
79362,4039835.46317
79363,3482846.62393
79364,3932774.66289
79365,4200748.37629
79366,4115366.63494
79367,4236011.13966
79368,3507797.0722
79369,4391632.24772
79370,4065291.10312
79371,4391632.24772
79372,4308975.60946
79373,3958862.75448
79374,4114483.86254
79375,4080103.87157
79376,4205296.03719
79377,3912829.69189
79378,3592757.78667
79379,4920863.55199
79380,4188927.51244
79381,4357252.25675
79382,4553379.51744
79383,4200748.37629
79384,4295219.78855
79385,4114483.86254
79386,4391632.24772
79387,4275192.02618
79388,4239676.02817
79389,4038952.69078
79390,4271518.71302
79391,4309572.01715
79392,3558377.7957
79393,4465193.12521
79394,4111843.76031
79395,4166115.15067
79396,4188927.51244
79397,3848951.59174
79398,3419125.21239
79399,4308975.60946
79400,4357252.25675
79401,4465193.12521
79402,4200748.37629
79403,3409285.74643
79404,3912829.69189
79405,4465193.12521
79406,4166368.38532
79407,4391632.24772
79408,4111843.76031
79409,4391632.24772
79410,4357252.25675
79411,4149746.62591
79412,4039835.46317
79413,4529179.80188
79414,3409285.74643
79415,3924482.76351
79416,4465193.12521
79417,3707257.71432
79418,4103084.02557
79419,4235079.95147
79420,3571081.43195
79421,4085743.86345
79422,4045127.26823
79423,3941288.34006
79424,3924482.76351
79425,4755721.68521
79426,4430813.13424
79427,4391632.24772
79428,4764817.44597
79429,4147776.33164
79430,4344548.6205
79431,3154680.46347
79432,3380197.56052
79433,3355840.85265
79434,3346001.38669
79435,4269017.44873
79436,4131735.1597
79437,4344548.6205
79438,4347639.20535
79439,4004572.6998
79440,4465193.12521
79441,4391632.24772
79442,4236011.13966
79443,4465193.12521
79444,4270987.743
79445,4115366.63494
79446,4201631.14868
79447,3355840.85265
79448,3912829.69189
79449,4357252.25675
79450,3827013.3568
79451,4465193.12521
79452,3421532.55846
79453,4080103.87157
79454,4309572.01715
79455,4200748.37629
79456,4172726.77991
79457,4188927.51244
79458,4650654.14887
79459,3785230.18021
79460,4465193.12521
79461,4939455.60566
79462,4344548.6205
79463,3154680.46347
79464,4004572.6998
79465,4166368.38532
79466,4045127.26823
79467,4305367.73397
79468,4465193.12521
79469,4465193.12521
79470,4149746.62591
79471,4201631.14868
79472,3484816.9182
79473,3592757.78667
79474,4430813.13424
79475,4465193.12521
79476,4236011.13966
79477,4166115.15067
79478,3976551.10343
79479,4391632.24772
79480,3355840.85265
79481,4115366.63494
79482,4270987.743
79483,4113396.34067
79484,4465193.12521
79485,4239676.02817
79486,3282279.97515
79487,4465193.12521
79488,4430813.13424
79489,4378928.61147
79490,3976114.05164
79491,4160023.14367
79492,4391632.24772
79493,4236011.13966
79494,4257904.13855
79495,4391632.24772
79496,4328347.88797
79497,4357252.25675
79498,4391632.24772
79499,3958862.75448
79500,4201631.14868
79501,3282279.97515
79502,4138715.90809
79503,4357252.25675
79504,4344548.6205
79505,4465193.12521
79506,4465193.12521
79507,4236011.13966
79508,4039835.46317
79509,4084054.9201
79510,3409285.74643
79511,4309572.01715
79512,4269017.44873
79513,4039835.46317
79514,4391632.24772
79515,4465193.12521
79516,4200748.37629
79517,4430813.13424
79518,4173978.67146
79519,4783581.26296
79520,3380197.56052
79521,4391632.24772
79522,5130339.47709
79523,4465193.12521
79524,4236011.13966
79525,3345564.3349
79526,4080103.87157
79527,4308975.60946
79528,4357252.25675
79529,3819610.17118
79530,4378928.61147
79531,4465193.12521
79532,3484816.9182
79533,4200748.37629
79534,4803998.33249
79535,4391632.24772
79536,4270987.743
79537,4305367.73397
79538,4166368.38532
79539,4271518.71302
79540,3954451.01762
79541,4039835.46317
79542,4391632.24772
79543,3558377.7957
79544,4182372.96678
79545,4465193.12521
79546,4115366.63494
79547,4205296.03719
79548,4113396.34067
79549,3958862.75448
79550,4200748.37629
79551,4142667.30979
79552,4114483.86254
79553,4430813.13424
79554,5164719.46806
79555,4357252.25675
79556,4270987.743
79557,4465193.12521
79558,4467044.89073
79559,3380197.56052
79560,3345564.3349
79561,4822898.51247
79562,4200748.37629
79563,4195456.57123
79564,4465193.12521
79565,3395424.13687
79566,4200748.37629
79567,4309572.01715
79568,3482846.62393
79569,3558377.7957
79570,3495093.43596
79571,4045127.26823
79572,3484816.9182
79573,4357252.25675
79574,4430813.13424
79575,3848951.59174
79576,3482846.62393
79577,4391632.24772
79578,4039835.46317
79579,4465193.12521
79580,4045127.26823
79581,4195456.57123
79582,4344548.6205
79583,4973835.59663
79584,4004572.6998
79585,3772662.90695
79586,3912829.69189
79587,4344548.6205
79588,3976551.10343
79589,4195456.57123
79590,4270987.743
79591,4188927.51244
79592,4201631.14868
79593,4303397.4397
79594,4166368.38532
79595,3484816.9182
79596,4239676.02817
79597,3976114.05164
79598,4391632.24772
79599,4074215.45414
79600,4939455.60566
79601,4391632.24772
79602,3924482.76351
79603,3883331.58272
79604,4309572.01715
79605,4465193.12521
79606,4465193.12521
79607,4201631.14868
79608,4357252.25675
79609,5238280.34556
79610,3848951.59174
79611,4553309.40447
79612,4465193.12521
79613,4357252.25675
79614,4137464.01654
79615,4246287.65741
79616,3558377.7957
79617,3453505.20337
79618,4052082.2752
79619,4086462.26617
79620,3644642.30944
79621,4391632.24772
79622,4113396.34067
79623,4149746.62591
79624,4188927.51244
79625,4188927.51244
79626,3091396.10372
79627,4239676.02817
79628,4430813.13424
79629,4896459.38996
79630,4147776.33164
79631,4452109.52076
79632,4465193.12521
79633,4759477.78974
79634,4678552.93222
79635,3419125.21239
79636,3395446.44558
79637,4465193.12521
79638,4270987.743
79639,4378928.61147
79640,4309572.01715
79641,4391632.24772
79642,4166115.15067
79643,3482846.62393
79644,4465193.12521
79645,4378928.61147
79646,3924482.76351
79647,3361481.19769
79648,4391632.24772
79649,4465193.12521
79650,4430813.13424
79651,3355840.85265
79652,4188927.51244
79653,4328347.88797
79654,4391632.24772
79655,3718189.71593
79656,4344548.6205
79657,4465193.12521
79658,4275192.02618
79659,4131735.1597
79660,4391632.24772
79661,4465193.12521
79662,5203900.35459
79663,4430813.13424
79664,4270987.743
79665,4391632.24772
79666,4465193.12521
79667,4211907.66644
79668,4188927.51244
79669,4465193.12521
79670,3976114.05164
79671,4315644.25173
79672,4115366.63494
79673,4039835.46317
79674,3981842.90848
79675,3443665.73741
79676,4357252.25675
79677,4391632.24772
79678,4465193.12521
79679,4838378.32346
79680,3091396.10372
79681,4039835.46317
79682,4114483.86254
79683,4010747.27726
79684,4270987.743
79685,3380197.56052
79686,4201631.14868
79687,3861198.40377
79688,3345564.3349
79689,4344548.6205
79690,4391632.24772
79691,4080103.87157
79692,4115366.63494
79693,4223307.50341
79694,3484816.9182
79695,4465193.12521
79696,4430813.13424
79697,4430813.13424
79698,4378928.61147
79699,4344548.6205
79700,3679022.30041
79701,4195456.57123
79702,4149746.62591
79703,3484816.9182
79704,4391632.24772
79705,4391632.24772
79706,4039835.46317
79707,4309572.01715
79708,4147776.33164
79709,4029783.52975
79710,4080103.87157
79711,4309572.01715
79712,4149746.62591
79713,4465193.12521
79714,4236011.13966
79715,3987046.20173
79716,3482846.62393
79717,4465193.12521
79718,4004572.6998
79719,4357252.25675
79720,3947462.91751
79721,3484816.9182
79722,4708501.98547
79723,4275192.02618
79724,4344548.6205
79725,3785230.18021
79726,4039835.46317
79727,4465193.12521
79728,3947209.68286
79729,4039835.46317
79730,4201631.14868
79731,3346001.38669
79732,4172726.77991
79733,3293933.04677
79734,3443665.73741
79735,3484816.9182
79736,4195456.57123
79737,4303397.4397
79738,3976551.10343
79739,4275192.02618
79740,4200748.37629
79741,4049674.92913
79742,4344548.6205
79743,3644642.30944
79744,4465193.12521
79745,4236011.13966
79746,3409285.74643
79747,4142011.67745
79748,4430813.13424
79749,4115366.63494
79750,4270987.743
79751,3644642.30944
79752,3848951.59174
79753,3940851.28827
79754,4465193.12521
79755,4142667.30979
79756,4201631.14868
79757,3558377.7957
79758,4465193.12521
79759,4391632.24772
79760,3419562.26419
79761,4367528.7745
79762,4270987.743
79763,4195456.57123
79764,4200748.37629
79765,4305367.73397
79766,4142667.30979
79767,3976114.05164
79768,4039835.46317
79769,4111843.76031
79770,3380197.56052
79771,4391632.24772
79772,4115366.63494
79773,3484816.9182
79774,4039835.46317
79775,4113396.34067
79776,3924482.76351
79777,4185404.63781
79778,4236011.13966
79779,4115366.63494
79780,4188927.51244
79781,4068450.79995
79782,3848951.59174
79783,3571081.43195
79784,3970677.52849
79785,4039835.46317
79786,4344548.6205
79787,4188927.51244
79788,4039835.46317
79789,4430813.13424
79790,4465193.12521
79791,4229836.56221
79792,4114483.86254
79793,3819610.17118
79794,4465193.12521
79795,4309572.01715
79796,4212906.6765
79797,4236011.13966
79798,4465193.12521
79799,4188927.51244
79800,4378928.61147
79801,4357252.25675
79802,3924482.76351
79803,4138346.78894
79804,4195456.57123
79805,4309572.01715
79806,4465193.12521
79807,4010931.0944
79808,3558377.7957
79809,5130339.47709
79810,4177930.07316
79811,4378928.61147
79812,4113396.34067
79813,4465193.12521
79814,4138346.78894
79815,3351293.19174
79816,3484816.9182
79817,4080103.87157
79818,4430813.13424
79819,4270987.743
79820,4344548.6205
79821,4223307.50341
79822,4553379.51744
79823,3571081.43195
79824,4086462.26617
79825,3976114.05164
79826,4195456.57123
79827,4303397.4397
79828,4022022.80507
79829,4039835.46317
79830,4391632.24772
79831,4185404.63781
79832,4309572.01715
79833,4236011.13966
79834,3558377.7957
79835,4391632.24772
79836,3861198.40377
79837,3644642.30944
79838,4004572.6998
79839,4201631.14868
79840,4102830.79092
79841,4391632.24772
79842,4465193.12521
79843,4201631.14868
79844,4200748.37629
79845,4138715.90809
79846,3605461.42292
79847,4309572.01715
79848,3644642.30944
79849,4378928.61147
79850,4010747.27726
79851,4166368.38532
79852,4391632.24772
79853,4270987.743
79854,4270987.743
79855,4052082.2752
79856,4465193.12521
79857,4275192.02618
79858,3924482.76351
79859,4592697.39153
79860,4391632.24772
79861,4121969.83954
79862,4825538.6147
79863,4303397.4397
79864,4305367.73397
79865,3848951.59174
79866,4309572.01715
79867,4344548.6205
79868,4309572.01715
79869,4391632.24772
79870,4391632.24772
79871,4115366.63494
79872,4465193.12521
79873,3414577.55149
79874,4367528.7745
79875,4113396.34067
79876,4080103.87157
79877,4051199.5028
79878,4081517.61399
79879,4275192.02618
79880,4236011.13966
79881,5164719.46806
79882,3592757.78667
79883,4430813.13424
79884,3484816.9182
79885,4465193.12521
79886,4309572.01715
79887,4039835.46317
79888,4236011.13966
79889,4113396.34067
79890,4113396.34067
79891,4275192.02618
79892,4391632.24772
79893,3239387.16011
79894,3558377.7957
79895,4391632.24772
79896,4391632.24772
79897,4357252.25675
79898,4200748.37629
79899,4465193.12521
79900,4115366.63494
79901,3419125.21239
79902,4149746.62591
79903,4004572.6998
79904,4242083.37423
79905,3482846.62393
79906,4201631.14868
79907,4309572.01715
79908,3644642.30944
79909,4149746.62591
79910,4131735.1597
79911,4200748.37629
79912,5082659.2375
79913,4309572.01715
79914,4201631.14868
79915,3409285.74643
79916,4200748.37629
79917,4269017.44873
79918,4378928.61147
79919,3946491.63331
79920,4465193.12521
79921,3359500.09026
79922,4205296.03719
79923,4115366.63494
79924,4391632.24772
79925,4391632.24772
79926,4166115.15067
79927,4065291.10312
79928,4080103.87157
79929,3484816.9182
79930,4465193.12521
79931,4275192.02618
79932,4236011.13966
79933,4305367.73397
79934,4113396.34067
79935,4357252.25675
79936,3912829.69189
79937,4838378.32346
79938,4147776.33164
79939,3873566.01399
79940,4131735.1597
79941,4357252.25675
79942,4205296.03719
79943,4080103.87157
79944,4039835.46317
79945,4378928.61147
79946,4430813.13424
79947,3848951.59174
79948,4465193.12521
79949,4270987.743
79950,4271518.71302
79951,4080103.87157
79952,4080634.84159
79953,4200748.37629
79954,3571081.43195
79955,4236011.13966
79956,4788518.52149
79957,4269017.44873
79958,4357252.25675
79959,4465193.12521
79960,4127323.57131
79961,3981842.90848
79962,4344548.6205
79963,4391632.24772
79964,4229836.56221
79965,4115366.63494
79966,4465193.12521
79967,4465193.12521
79968,4138346.78894
79969,4010747.27726
79970,3409285.74643
79971,3484816.9182
79972,3571081.43195
79973,4378928.61147
79974,4115366.63494
79975,4201631.14868
79976,3421532.55846
79977,3154680.46347
79978,4339876.29727
79979,4236011.13966
79980,4305367.73397
79981,4311493.89564
79982,4269017.44873
79983,4004572.6998
79984,4540675.8812
79985,4201631.14868
79986,4430813.13424
79987,4039835.46317
79988,4113396.34067
79989,4103084.02557
79990,4357252.25675
79991,4391632.24772
79992,4115366.63494
79993,4465193.12521
79994,4465193.12521
79995,4270987.743
79996,4357252.25675
79997,3252781.86598
79998,4115366.63494
79999,4391632.24772
80000,4391632.24772
80001,4010747.27726
80002,4188927.51244
80003,4122122.1083
80004,4391632.24772
80005,4465193.12521
80006,4465193.12521
80007,4039835.46317
80008,3920959.88888
80009,4188927.51244
80010,3484816.9182
80011,4309572.01715
80012,4201631.14868
80013,4853722.06194
80014,3571081.43195
80015,4010747.27726
80016,4465193.12521
80017,3941288.34006
80018,4269017.44873
80019,4764817.44597
80020,4049674.92913
80021,4973835.59663
80022,4115366.63494
80023,4309572.01715
80024,4114483.86254
80025,3571081.43195
80026,4106801.8442
80027,4195456.57123
80028,3760046.97577
80029,4039835.46317
80030,4391632.24772
80031,3293933.04677
80032,4228042.96129
80033,4465193.12521
80034,4201631.14868
80035,3911946.91949
80036,4305367.73397
80037,4200748.37629
80038,4074215.45414
80039,4246287.65741
80040,5180199.27906
80041,4115366.63494
80042,4465193.12521
80043,4465193.12521
80044,4430813.13424
80045,3785230.18021
80046,3912829.69189
80047,4430813.13424
80048,4329599.77952
80049,4236011.13966
80050,4223307.50341
80051,3482846.62393
80052,4020770.56036
80053,4344548.6205
80054,4430813.13424
80055,4391632.24772
80056,4200748.37629
80057,5155623.7073
80058,4115366.63494
80059,4275192.02618
80060,4385054.77314
80061,4573933.57454
80062,4195456.57123
80063,4049674.92913
80064,4974718.36903
80065,5130339.47709
80066,4053762.69381
80067,4128928.073
80068,5238280.34556
80069,4201631.14868
80070,4270987.743
80071,3976114.05164
80072,4430813.13424
80073,4309572.01715
80074,4465193.12521
80075,4391632.24772
80076,4430813.13424
80077,4246287.65741
80078,3125776.09469
80079,4147776.33164
80080,4378928.61147
80081,4039835.46317
80082,3216556.8401
80083,3571081.43195
80084,3282279.97515
80085,4188927.51244
80086,4200748.37629
80087,3785230.18021
80088,3482846.62393
80089,4275192.02618
80090,5102686.99987
80091,4465193.12521
80092,4045127.26823
80093,4138715.90809
80094,4052082.2752
80095,4391632.24772
80096,4344548.6205
80097,4166368.38532
80098,3355840.85265
80099,4166115.15067
80100,4823199.20127
80101,3516373.69441
80102,4309572.01715
80103,4113396.34067
80104,3453505.20337
80105,4465193.12521
80106,4270987.743
80107,4201631.14868
80108,3409285.74643
80109,4465193.12521
80110,4006335.54039
80111,4200748.37629
80112,4201631.14868
80113,3293933.04677
80114,4391632.24772
80115,4465193.12521
80116,4137464.01654
80117,4270987.743
80118,4792469.92319
80119,4430813.13424
80120,4223307.50341
80121,4074215.45414
80122,3924482.76351
80123,3218401.875
80124,3507797.0722
80125,4142011.67745
80126,4115366.63494
80127,4052082.2752
80128,4465193.12521
80129,4430813.13424
80130,4430813.13424
80131,4010747.27726
80132,4465193.12521
80133,4430813.13424
80134,4039835.46317
80135,4038952.69078
80136,3293933.04677
80137,4200748.37629
80138,3940851.28827
80139,4106801.8442
80140,3924482.76351
80141,3834857.22601
80142,4378928.61147
80143,4166368.38532
80144,4166368.38532
80145,4113396.34067
80146,4430813.13424
80147,4270987.743
80148,3912829.69189
80149,4010747.27726
80150,4465193.12521
80151,3976114.05164
80152,4114483.86254
80153,4378928.61147
80154,3558377.7957
80155,4195456.57123
80156,3785230.18021
80157,4378928.61147
80158,4391632.24772
80159,4391632.24772
80160,4391632.24772
80161,4185404.63781
80162,3542177.06317
80163,4465193.12521
80164,4200748.37629
80165,3924482.76351
80166,3947209.68286
80167,3519196.90917
80168,4309572.01715
80169,4052082.2752
80170,3469007.32308
80171,4113396.34067
80172,4200748.37629
80173,5238280.34556
80174,4357252.25675
80175,3125776.09469
80176,3679022.30041
80177,3975231.27924
80178,4205296.03719
80179,4045127.26823
80180,4201631.14868
80181,4357252.25675
80182,4166368.38532
80183,4465193.12521
80184,3513000.36545
80185,4430813.13424
80186,3581357.9497
80187,4465193.12521
80188,3316913.20077
80189,3484816.9182
80190,4099140.12407
80191,4430813.13424
80192,4149746.62591
80193,4465193.12521
80194,4205296.03719
80195,3599030.33267
80196,4200748.37629
80197,3155117.51526
80198,4113396.34067
80199,3390220.84362
80200,4465193.12521
80201,4391632.24772
80202,5238280.34556
80203,3482846.62393
80204,4010747.27726
80205,4357252.25675
80206,4838378.32346
80207,4205733.08899
80208,4201631.14868
80209,4039835.46317
80210,4236011.13966
80211,4200748.37629
80212,4270987.743
80213,4391632.24772
80214,4045127.26823
80215,4391632.24772
80216,4236011.13966
80217,4357252.25675
80218,4270987.743
80219,4309572.01715
80220,4825169.49555
80221,3495093.43596
80222,4903933.66629
80223,4205296.03719
80224,4465193.12521
80225,4465193.12521
80226,4344548.6205
80227,4212906.6765
80228,4115366.63494
80229,4200748.37629
80230,4357252.25675
80231,4275192.02618
80232,3071416.19253
80233,4396875.63698
80234,3924482.76351
80235,4270987.743
80236,4200748.37629
80237,4138715.90809
80238,4391632.24772
80239,4039835.46317
80240,4391632.24772
80241,4166368.38532
80242,4236011.13966
80243,4236011.13966
80244,4525727.04022
80245,4305367.73397
80246,4465193.12521
80247,4195456.57123
80248,4430813.13424
80249,3484816.9182
80250,4465193.12521
80251,3644642.30944
80252,4201631.14868
80253,4391632.24772
80254,4084054.9201
80255,3644642.30944
80256,3519196.90917
80257,4200748.37629
80258,4303397.4397
80259,4236011.13966
80260,4755721.68521
80261,5152015.83182
80262,4391632.24772
80263,4465193.12521
80264,4357252.25675
80265,3091396.10372
80266,4114483.86254
80267,3848951.59174
80268,4391632.24772
80269,4727538.23796
80270,3912829.69189
80271,3928090.639
80272,4223307.50341
80273,4465193.12521
80274,4305367.73397
80275,4200748.37629
80276,4344548.6205
80277,4236011.13966
80278,4275192.02618
80279,4010494.04261
80280,4142667.30979
80281,3848951.59174
80282,3848951.59174
80283,4269017.44873
80284,4309572.01715
80285,4391632.24772
80286,4391632.24772
80287,4309572.01715
80288,4010747.27726
80289,4114483.86254
80290,4188927.51244
80291,4357252.25675
80292,3519196.90917
80293,4465193.12521
80294,4215997.26135
80295,4465193.12521
80296,3282279.97515
80297,4391632.24772
80298,4200748.37629
80299,4357252.25675
80300,4465193.12521
80301,3883331.58272
80302,3355840.85265
80303,4065291.10312
80304,4205296.03719
80305,3976114.05164
80306,5009098.36
80307,4391632.24772
80308,4305367.73397
80309,4344548.6205
80310,4200748.37629
80311,4010747.27726
80312,3293933.04677
80313,4195456.57123
80314,3940851.28827
80315,3848951.59174
80316,4430813.13424
80317,4149746.62591
80318,4200748.37629
80319,3976551.10343
80320,4378928.61147
80321,4430813.13424
80322,4200748.37629
80323,4465193.12521
80324,4344548.6205
80325,4115366.63494
80326,3605461.42292
80327,3958862.75448
80328,4430813.13424
80329,3419125.21239
80330,3482846.62393
80331,3874693.59639
80332,4275192.02618
80333,3924482.76351
80334,4777576.44021
80335,4465193.12521
80336,4045127.26823
80337,3644642.30944
80338,4236011.13966
80339,5238280.34556
80340,4430813.13424
80341,3091396.10372
80342,4465193.12521
80343,3154680.46347
80344,3558377.7957
80345,4309572.01715
80346,4430813.13424
80347,4344548.6205
80348,3484816.9182
80349,4236011.13966
80350,3721945.82046
80351,4200748.37629
80352,4391632.24772
80353,3287920.32019
80354,4147776.33164
80355,3721945.82046
80356,4004572.6998
80357,4303397.4397
80358,5048279.24653
80359,3495093.43596
80360,3592757.78667
80361,4357252.25675
80362,4073654.0932
80363,4409671.67354
80364,4347639.20535
80365,4372732.06774
80366,4270987.743
80367,4378928.61147
80368,4305367.73397
80369,3558377.7957
80370,4391632.24772
80371,4246287.65741
80372,4084054.9201
80373,4131735.1597
80374,4430813.13424
80375,5238280.34556
80376,4275192.02618
80377,3484816.9182
80378,3380197.56052
80379,4730437.455
80380,4080634.84159
80381,3976114.05164
80382,4149746.62591
80383,4029187.12205
80384,4391632.24772
80385,4188927.51244
80386,4010747.27726
80387,3409285.74643
80388,4115366.63494
80389,4004572.6998
80390,3924482.76351
80391,3252781.86598
80392,4391632.24772
80393,4113396.34067
80394,4430813.13424
80395,4166552.20246
80396,4270987.743
80397,4201631.14868
80398,4004572.6998
80399,4465193.12521
80400,4303397.4397
80401,3421532.55846
80402,4004572.6998
80403,4465193.12521
80404,3414577.55149
80405,4205296.03719
80406,3912829.69189
80407,4391632.24772
80408,4430813.13424
80409,3679022.30041
80410,4201631.14868
80411,4513836.0634
80412,4465193.12521
80413,5106638.40157
80414,3644642.30944
80415,3912829.69189
80416,3519196.90917
80417,4391632.24772
80418,3644642.30944
80419,3484816.9182
80420,4200748.37629
80421,4357252.25675
80422,4147776.33164
80423,3815484.9475
80424,4010494.04261
80425,3529473.42693
80426,3924482.76351
80427,4270987.743
80428,4269017.44873
80429,3721945.82046
80430,4039835.46317
80431,4084054.9201
80432,4115366.63494
80433,3940851.28827
80434,4166368.38532
80435,4344548.6205
80436,4188927.51244
80437,4465193.12521
80438,4195456.57123
80439,4115366.63494
80440,3644642.30944
80441,3414577.55149
80442,4201631.14868
80443,4465193.12521
80444,4328347.88797
80445,4357252.25675
80446,4270987.743
80447,3419125.21239
80448,3558377.7957
80449,5152015.83182
80450,4115366.63494
80451,4211907.66644
80452,4430813.13424
80453,4344548.6205
80454,4229836.56221
80455,4236011.13966
80456,3390220.84362
80457,3155117.51526
80458,4391632.24772
